mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.5622893810272216,0.2164665614585363,0.16713809967041016,0.02444443217063044,10,log2,2,200,"{'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.7744345015000131,0.8256266084577507,0.7665933529441571,0.8024647229817012,0.7832155076707307,0.7904669387108705,0.021258972677576333,29
5.300084590911865,0.20800619505787118,0.20522603988647461,0.03727075539784088,10,log2,2,300,"{'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 300}",0.7742600133482586,0.8231635912337237,0.7687382213868421,0.8013659720022068,0.7839122375426539,0.7902880071027371,0.019826576224579683,33
2.7184707641601564,0.09180992242235861,0.1074307918548584,0.02163590697971701,20,sqrt,1,100,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 100}",0.8294787149891906,0.8255990488545487,0.8001691765117127,0.8182475524510036,0.8079490706284629,0.8162887126869837,0.010898482918980205,7
5.460704040527344,0.31181421779483043,0.19520339965820313,0.017872819808786283,20,sqrt,1,200,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.831149513966851,0.8272457511703099,0.8003747023265912,0.8183059215488405,0.8077408149774457,0.8169633407980076,0.011567332485578815,1
8.276311540603638,0.28899322690081963,0.29770565032958984,0.0199517993106141,20,sqrt,1,300,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 300}",0.8312298959044205,0.8278619901721576,0.7990350845637312,0.8182951556924564,0.808011900562282,0.8168868053790094,0.01204666135692279,3
2.8054627895355226,0.2642409248686297,0.11112971305847168,0.018754161998101062,20,sqrt,2,100,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 100}",0.8309450324872096,0.824980381404371,0.7949018852911337,0.8150796016935224,0.80591574843049,0.8143645298613453,0.012948336884463438,19
5.415860176086426,0.30438882407003837,0.1877255916595459,0.011931723943022525,20,sqrt,2,200,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 200}",0.8311087791051666,0.8267132794965225,0.7971370283806726,0.8176180959347134,0.808346709408498,0.8161847784651147,0.012327867924803042,9
7.987368392944336,0.17727501020327036,0.2710305690765381,0.02385697995868096,20,sqrt,2,300,"{'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__n_estimators': 300}",0.8305279619778885,0.827688778885743,0.7977743565408447,0.8172086453677022,0.8073747068719943,0.8161148899288346,0.012293525265449013,13
2.8100210666656493,0.11493324462117119,0.11823911666870117,0.010207588777461415,20,log2,1,100,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 100}",0.8294787149891906,0.8255990488545487,0.8001691765117127,0.8182475524510036,0.8079490706284629,0.8162887126869837,0.010898482918980205,7
5.43142671585083,0.12470949079021157,0.21281299591064454,0.014779084907881797,20,log2,1,200,"{'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__n_estimators': 200}",0.831149513966851,0.8272457511703099,0.8003747023265912,0.8183059215488405,0.8077408149774457,0.8169633407980076,0.011567332485578815,1
